Time Step,flow-time,area-q,pcm-avg-temp,temp-uniformity-index,heat-storage-rate,heat-storage-rate-comb,heat-storage-rate-shadows,htf-avg-temp
"(""Time","Step""","""flow-time""","""q""","""pcm-temp-avg""","""temp-uniformity-index""","""heat-stoarge-rate""","""heat-storage-comb""","""heat-storage-rate-shadows"""
211,21.1,0.05038869479334313,317.2698505405766,5.723923079702574,619.2742320052773,0.002914696372414483,-619.2713173089049,337.2406123935111
212,21.2,0.05092421385173432,317.3163882623429,5.721024932764456,618.5461002526921,0.002883218773433782,-618.5432170339186,337.2615146501817
213,21.3,0.05146265015106743,317.3626303835127,5.7179894703953,617.8243592247884,0.002877867401927858,-617.8214813573865,337.2822581266504
214,21.4,0.05200405618164979,317.4085738592227,5.714817392755369,617.1084479353868,0.002830566348109187,-617.1056173690388,337.3028447105266
215,21.5,0.05254838785720539,317.4542232459271,5.711509819327225,616.3981305411489,0.002672509889308117,-616.3954580312596,337.3232764325507
216,21.6,0.05309560379848276,317.499583438874,5.708067525526785,615.6940702693754,0.002656959790755309,-615.6914133095847,337.3435550277771
217,21.7,0.05364553657497763,317.5446491013583,5.704488015923883,614.9971458879825,0.003669459002281883,-614.9934764289802,337.3636816182699
218,21.8,0.05419814097257369,317.5894175561806,5.700671956514513,614.3037240890445,0.003696593412392701,-614.3000274956322,337.3836590550902
219,21.9,0.05475342801792096,317.6338874977713,5.695582742031634,613.6163649341614,0.003637437731384807,-613.61272749643,337.4034891674183
220,22,0.05531134111475535,317.6780646199899,5.690206933424803,612.935226396819,0.003677465862025997,-612.931548930957,337.423173276294
221,22.1,0.05587190076792657,317.7219493280475,5.684866600244642,612.2598610511212,0.003553627367509193,-612.2563074237537,337.44271285971
222,22.2,0.05643510278923954,317.7655433868535,5.679512123430487,611.5899763530729,0.003465625355580926,-611.5865107277174,337.462109571512
223,22.3,0.05700092333790937,317.808849084028,5.674066290196587,610.9238796113466,0.003415975908595215,-610.9204636354381,337.4813662218584
224,22.4,0.05756934065219479,317.8518694175414,5.668519435632075,610.2613066005978,0.003388381445574851,-610.2579182191522,337.5004860890954
225,22.5,0.05814037414333893,317.8946052475119,5.662876346616724,609.604087572924,0.003397794206094318,-609.6006897787179,337.5194713648627
226,22.6,0.05871399735107394,317.9370611060828,5.657142614540593,608.9535561396123,0.003394610417466026,-608.9501615291947,337.5383228925161
227,22.7,0.05929021216811833,317.9792394340446,5.65132203122515,608.3106451498727,0.003506980417938621,-608.3071381694548,337.5570404838189
228,22.8,0.05986899612441487,318.0211426855065,5.645412667022335,607.6719539716544,0.003394270329344806,-607.668559701325,337.5756254718943
229,22.9,0.06045033357383533,318.0627728874362,5.639406846385111,607.0371076926148,0.003297635154503098,-607.0338100574603,337.5940800434004
230,23,0.06103420942040683,318.1041320386323,5.633207165629907,606.4057217304513,0.003319953846343537,-606.402401776605,337.6124068813247
231,23.1,0.06162061729906664,318.1452220719542,5.626828427839913,605.778529119568,0.00328652174479771,-605.7752425978232,337.630608200935
232,23.2,0.06220956570999388,318.1860444537363,5.620305440155614,605.1574137712491,0.003285359261582244,-605.1541284119876,337.6486848643283
233,23.3,0.06280100882011987,318.2266032838132,5.613667941081749,604.5398810898241,0.00324213834904441,-604.5366389514751,337.6666387782868
234,23.4,0.06339492785058874,318.2669008781504,5.60693675453546,603.9259985539886,0.003218076525143942,-603.9227804774634,337.6844721396353
235,23.5,0.06399136726536447,318.3069356171904,5.60011911391609,603.3168740852798,0.003284216978002519,-603.3135898683017,337.7021865562507
236,23.6,0.06459035208973553,318.3467066803199,5.59321437212427,602.7117188829299,0.003276921713570857,-602.7084419612163,337.7197838336392
237,23.7,0.06519185405957925,318.3862164478303,5.586219372596525,602.1090256684212,0.003264261128087753,-602.1057614072931,337.7372667656155
238,23.8,0.06579585609656943,318.4254673752232,5.578934119621833,601.509902426513,0.003228199320588487,-601.5066742271924,337.7546377280627
239,23.9,0.06640232056533368,318.464463282474,5.570803924812916,600.9143473780144,0.003187691650644808,-600.9111596863638,337.7718989760338
240,24,0.06701117336655238,318.50321036249,5.562764014355491,600.3218735525812,0.003178275060207625,-600.318695277521,337.7890529315093
241,24.1,0.06762237706957662,318.5417122046113,5.554746818725072,599.7327451043086,0.003128236371104265,-599.7296168679375,337.8061017703984
242,24.2,0.06823592292320153,318.5799707268518,5.546726514261153,599.1471334893722,0.003120335973697763,-599.1440131533985,337.8230475145057
243,24.3,0.06885184855280713,318.6179839766007,5.538690665878401,598.5644704820193,0.003065022796981509,-598.5614054592223,337.8398923530203
244,24.4,0.06947012756885182,318.6557547121836,5.530613556974525,597.9848125917873,0.003093672648098789,-597.9817189191392,337.8566385088146
245,24.5,0.07009072325154039,318.6932865956426,5.522463272898817,597.4089560135143,0.003086125416693619,-597.4058698880975,337.8732875603335
246,24.6,0.07071363677205961,318.7305810403274,5.514230340570777,596.8373646734268,0.003016223112162209,-596.8343484503147,337.8898405280547
247,24.7,0.07133886915929243,318.7676393690698,5.505911734241389,596.2703289416628,0.002977151003030087,-596.2673517906597,337.9062980901913
248,24.8,0.07196636180993707,318.8044660849187,5.497506464359964,595.7057055054752,0.002969384305380629,-595.7027361211698,337.9226621134
249,24.9,0.07259612437185689,318.8410608697761,5.489015640496791,595.1433415173535,0.002953823303101899,-595.1403876940503,337.9389348475675
250,25,0.07322799905838374,318.8774159623862,5.480442128777211,594.5877298451419,0.005478014552892319,-594.582251830589,337.9551175054256
251,25.1,0.07386187378476215,318.9135336304768,5.471786846292424,594.0339696218231,0.005520363992509658,-594.0284492578306,337.9712105989009
252,25.2,0.0744976740628997,318.9494176608684,5.463047892765386,593.4831322410644,0.005484685765303254,-593.477647555299,337.9872151866769
253,25.3,0.07513540560345205,318.9850679781996,5.454227648354636,592.9354498650196,0.005486094585165802,-592.9299637704344,338.0031323994098
254,25.4,0.07577504823628516,319.0204869130644,5.445311271490517,592.3902765594456,0.005485762315302622,-592.3847907971303,338.0189637169704
255,25.5,0.07641655593616452,319.055679471112,5.436302778420342,591.8480931995321,0.005486281969631079,-591.8426069175624,338.0347104041332
256,25.6,0.07705992462224967,319.0906478895396,5.427175957132017,591.3094521821489,0.005439796052598922,-591.3040123860962,338.0503732073838
257,25.7,0.07770516443328745,319.1253930346437,5.417886150321532,590.7739951025549,0.005377366821640805,-590.7686177357332,338.0659529047652
258,25.8,0.07835230187890527,319.1599137163933,5.40849823168127,590.2413433586856,0.005360280957525276,-590.2359830777281,338.0814505800765
259,25.9,0.07900130080486829,319.1942145885362,5.398740575686287,589.7120367288659,0.005360108132776986,-589.7066766207331,338.0968669396404
260,26,0.0796521310962184,319.228298857432,5.388464599767595,589.1855025163527,0.005372673719662657,-589.1801298426331,338.1122028913487
261,26.1,0.08030479830912654,319.2621675859792,5.37830166067851,588.6621406902024,0.005327068367350307,-588.656813621835,338.1274591084354
262,26.2,0.08095925690496376,319.2958257866665,5.368188325731879,588.1422021015611,0.005352873149952586,-588.1368492284112,338.1426360956293
263,26.3,0.08161548348751527,319.3292757878412,5.358047277695287,587.6249853917074,0.005309691225143354,-587.6196757004822,338.1577347805336
264,26.4,0.08227344902884941,319.3625207171775,5.347869063394522,587.1101231012734,0.005405050258694644,-587.1047180510147,338.1727565731754
265,26.5,0.08293316065907344,319.3955617093624,5.337659501170582,586.5983890690489,0.005308502529572934,-586.5930805665193,338.1877023141047
266,26.6,0.08359458499247278,319.428401527506,5.32742134112079,586.0886998947087,0.005106110923946972,-586.0835937837847,338.2025733177115
267,26.7,0.08425769699462965,319.4610430656112,5.317147459057659,585.5813742077942,0.005056228894154913,-585.5763179789001,338.2173709833588
268,26.8,0.08492251415187412,319.4934861971562,5.3068201925017,585.0768670672252,0.005057881702761335,-585.0718091855224,338.232096543385
269,26.9,0.08558901873099362,319.525732872702,5.296430655312622,584.5750110949291,0.005003234766295606,-584.5700078601628,338.2467510884895
270,27,0.08625718187099179,319.5577870379686,5.285975348391023,584.076309460223,0.004970427124192156,-584.0713390330988,338.2613351585582
271,27.1,0.08692695577386811,319.5896523095191,5.27545376268204,583.5795377677441,0.004854719520075435,-583.5746830482241,338.2758497869347
272,27.2,0.08759832070817342,319.6213308319905,5.264871522458133,583.0847436603773,0.004855482922550891,-583.0798881774547,338.290296224538
273,27.3,0.08827125624789445,319.6528249084005,5.254233619812067,582.5918021569042,0.004825568601191321,-582.5869765883029,338.3046757558226
274,27.4,0.08894574967790041,319.6841361704342,5.243535483319349,582.1009969636031,0.004756121739230679,-582.0962408418637,338.3189895026071
275,27.5,0.08962174514675651,319.7152693857079,5.23277719573473,581.6126827018053,0.004778264922304487,-581.607904436883,338.333238412597
276,27.6,0.09029924213244889,319.7462253378815,5.221957535894696,581.126572899218,0.004792261219584759,-581.1217806379984,338.3474234528719
277,27.7,0.09097823323150399,319.7770057654069,5.211038022759516,580.6430904024519,0.004794202889971899,-580.6382961995619,338.3615453329783
278,27.8,0.09165869238997701,319.8076137042147,5.200043233089668,580.1626478714489,0.004771974934506318,-580.1578758965145,338.3756043822632
279,27.9,0.09234058895406741,319.8380520434825,5.188997230885997,579.684869673889,0.00491054427794424,-579.6799591296111,338.3896010582645
280,28,0.09302391788017808,319.8683211466854,5.177911713131773,579.2083259926803,0.00488463942567563,-579.2034413532547,338.4035364621835
281,28.1,0.09370869157988425,319.8984211271248,5.166794746404623,578.7339181466223,0.004958139439104059,-578.7289600071832,338.4174113845745
282,28.2,0.09439489004177698,319.9283540460237,5.155650516780863,578.2615762122593,0.004952226151949901,-578.2566239861075,338.431226434766
283,28.3,0.09508247771015625,319.9581229349732,5.144479128466789,577.7908303603189,0.004879174300434386,-577.7859511860185,338.4449824015335
284,28.4,0.09577144393513372,319.9877289152791,5.133278973775949,577.3215291810782,0.004742176728520064,-577.3167870043496,338.4586802476845
285,28.5,0.0964617618156331,320.0171744915292,5.122054315244637,576.8535459781012,0.004792644426057535,-576.8487533336752,338.472321202999
286,28.6,0.09715344272588503,320.046459511644,5.110812089579285,576.3871686816652,0.004739125460790916,-576.3824295562044,338.4859062098548
287,28.7,0.09784645143649996,320.0755873978542,5.099552675382652,575.9230434712226,0.004748914193388742,-575.9182945570292,338.4994357587681
288,28.8,0.09854073942460571,320.1045623970134,5.088282303899044,575.4609303187149,0.004713992110030318,-575.4562163266048,338.5129102868419
289,28.9,0.09923631679244432,320.1333845858146,5.07698418050105,575.0007151039623,0.004620659861480192,-574.9960944441008,338.526330283635
290,29,0.09993312659406077,320.1620586895201,5.065643287182024,574.5422397052627,0.004593317482662229,-574.53764638778,338.5396964703145
291,29.1,0.1006311400378807,320.1905874802713,5.054268618385422,574.0854328660565,0.004539509977892209,-574.0808933560786,338.5530096437849
292,29.2,0.1013303391430913,320.2189725617106,5.042865108406938,573.630584001749,0.00450142753954097,-573.6260825742095,338.5662705555534
293,29.3,0.1020307161623779,320.2472153896402,5.031429748897875,573.1779049050847,0.004455627459869049,-573.1734492776249,338.5794797440038
294,29.4,0.1027322383755641,320.2753187753239,5.01998052964041,572.7270645294093,0.004421844751199444,-572.722642684658,338.5926378933667
295,29.5,0.1034349265949649,320.3032818926746,5.008530253169326,572.2780800488107,0.004437779844955969,-572.2736422689658,338.605745671343
296,29.6,0.1041384854057632,320.3311009564191,4.99707028344026,571.832829379909,0.007003766460734084,-571.8258256134482,338.6188029077375
297,29.7,0.1048428433917482,320.3587746409424,4.98560401551861,571.3889315204449,0.00725589252627401,-571.3816756279186,338.6318099549277
298,29.8,0.1055479626247121,320.3863037190947,4.974137451353955,570.9470128375674,0.007303796739751789,-570.9397090408277,338.6447667143869
299,29.9,0.1062538121491887,320.4136908139145,4.96265829135141,570.5067662547283,0.007228751429430247,-570.4995375032988,338.6576733598469
300,30,0.1069604008472531,320.440937043167,4.951176209653313,570.0686538398329,0.007171439249461287,-570.0614824005835,338.6705299160225
301,30.1,0.1076677285531866,320.4680437527718,4.939687348578163,569.6323834201921,0.007088770704939407,-569.6252946494873,338.6833364910992
302,30.2,0.1083757842535956,320.4950132884659,4.928185907462166,569.1978965961275,0.007066409325453549,-569.190830186802,338.6960932888983
303,30.3,0.1090845872861055,320.5218455885098,4.916365158078221,568.7651110974236,0.006980539346482573,-568.7581305580771,338.7088005109959
304,30.4,0.109794145343952,320.5485412704975,4.904376474185157,568.3344731343332,0.007112071697779498,-568.3273610626354,338.7214582509959
305,30.5,0.1105044353940108,320.5751040712734,4.892404655771821,567.9054522735796,0.007078693861100049,-567.8983735797185,338.7340665960369
306,30.6,0.1112154573892118,320.601534839716,4.88040728583341,567.4776706319969,0.007089728008864427,-567.470580903988,338.7466260650991
307,30.7,0.1119271859811707,320.6278364461717,4.868345703350073,567.0511146218987,0.007046481028432083,-567.0440681408703,338.7591372398815
308,30.8,0.1126396139361997,320.6540107573343,4.856225208647824,566.62573368011,0.007003752319000967,-566.6187299277909,338.7716007519124
309,30.9,0.1133527613588392,320.6800565399978,4.844120246751402,566.2013734311705,0.006938127270956329,-566.1944353038996,338.7840173718485
310,31,0.1140666202674768,320.7059762400176,4.832055018654867,565.7786898655887,0.00690145402386122,-565.7717884115649,338.7963874551943
311,31.1,0.1147811918106175,320.731770543113,4.820038590707368,565.3571733081442,0.006791628699570396,-565.3503816794446,338.8087115775063
312,31.2,0.1154964867114744,320.7574402040514,4.808073170805159,564.9377087572786,0.006783615173851842,-564.9309251421047,338.8209898706374
313,31.3,0.1162124744108257,320.7829880023173,4.796148627437391,564.5199302230619,0.006796100760944057,-564.5131341223009,338.8332225559291
314,31.4,0.1169291930277581,320.8084125726777,4.784213669288834,564.1035899373195,0.006735160770155346,-564.0968547765493,338.8454100041702
315,31.5,0.1176466265925572,320.833715723572,4.772274440653902,563.6886705704654,0.006695163808576154,-563.6819754066568,338.8575527294944
316,31.6,0.1183647483863657,320.8589008503686,4.760355167501842,563.2752998485659,0.006652064714060657,-563.2686477838517,338.8696511895103
317,31.7,0.1190835594419044,320.8839684356298,4.748467186760667,562.8633456092285,0.006627765333394819,-562.8567178438951,338.8817059658803
318,31.8,0.119803063332837,320.9089189798185,4.736603922247753,562.4526033687471,0.006714861252543614,-562.4458885074946,338.8937178060123
319,31.9,0.1205232330595907,320.9337555191157,4.724786098102161,562.0429501604573,0.006673863492604681,-562.0362762969647,338.9056874166334
